case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_006501,81,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_97.h5
synthetic_006502,81,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_92.h5
synthetic_006503,81,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_61.h5
synthetic_006504,81,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_337_slice_78.h5
synthetic_006505,81,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_346_slice_115.h5
synthetic_006506,81,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_348_slice_75.h5
synthetic_006507,81,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_104_slice_104.h5
synthetic_006508,81,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_337_slice_70.h5
synthetic_006509,81,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_257_slice_70.h5
synthetic_006510,81,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_337_slice_65.h5
synthetic_006511,81,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_368_slice_112.h5
synthetic_006512,81,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_345_slice_107.h5
synthetic_006513,81,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_323_slice_99.h5
synthetic_006514,81,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_337_slice_89.h5
synthetic_006515,81,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_358_slice_95.h5
synthetic_006516,81,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_287_slice_113.h5
synthetic_006517,81,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_200_slice_77.h5
synthetic_006518,81,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_220_slice_116.h5
synthetic_006519,81,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_293_slice_50.h5
synthetic_006520,81,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_293_slice_52.h5
synthetic_006521,81,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_245_slice_86.h5
synthetic_006522,81,87,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_196_slice_77.h5
synthetic_006523,81,88,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_195_slice_61.h5
synthetic_006524,81,89,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_111_slice_47.h5
synthetic_006525,81,90,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_230_slice_118.h5
synthetic_006526,81,91,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_189_slice_105.h5
synthetic_006527,81,92,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_175_slice_81.h5
synthetic_006528,81,93,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_195_slice_45.h5
synthetic_006529,81,94,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_210_slice_80.h5
synthetic_006530,81,95,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_308_slice_108.h5
synthetic_006531,81,96,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_214_slice_67.h5
synthetic_006532,81,97,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_207_slice_97.h5
synthetic_006533,81,98,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_189_slice_120.h5
synthetic_006534,81,99,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_225_slice_104.h5
synthetic_006535,81,100,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_186_slice_89.h5
synthetic_006536,81,101,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_175_slice_80.h5
synthetic_006537,81,102,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_209_slice_51.h5
