case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_002251,26,63,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_147_slice_100.h5
synthetic_002252,26,64,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_328_slice_104.h5
synthetic_002253,26,65,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_26_slice_62.h5
synthetic_002254,26,66,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_324_slice_81.h5
synthetic_002255,26,67,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_69_slice_77.h5
synthetic_002256,26,68,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_35_slice_38.h5
synthetic_002257,26,69,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_7_slice_49.h5
synthetic_002258,26,71,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_43_slice_46.h5
synthetic_002259,26,71,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_77_slice_73.h5
synthetic_002260,26,72,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_70_slice_59.h5
synthetic_002261,26,72,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_78_slice_50.h5
synthetic_002262,26,73,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_26_slice_79.h5
synthetic_002263,26,73,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_30_slice_90.h5
synthetic_002264,26,74,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_12_slice_66.h5
synthetic_002265,26,74,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_128_slice_97.h5
synthetic_002266,26,75,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_36_slice_84.h5
synthetic_002267,26,75,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_60_slice_48.h5
synthetic_002268,26,76,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_35_slice_71.h5
synthetic_002269,26,77,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_47_slice_68.h5
synthetic_002270,26,78,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_316_slice_102.h5
synthetic_002271,26,128,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_347_slice_117.h5
synthetic_002272,26,129,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_106_slice_125.h5
synthetic_002273,26,130,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_92_slice_100.h5
synthetic_002274,26,131,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_355_slice_130.h5
synthetic_002275,26,132,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_44_slice_98.h5
synthetic_002276,26,133,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_70_slice_126.h5
