case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_000501,4,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_24_slice_92.h5
synthetic_000502,4,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_10_slice_107.h5
synthetic_000503,4,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_90_slice_64.h5
synthetic_000504,4,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_18_slice_90.h5
synthetic_000505,4,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_42_slice_73.h5
synthetic_000506,4,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_329_slice_68.h5
synthetic_000507,4,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_276_slice_77.h5
synthetic_000508,4,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_38_slice_80.h5
synthetic_000509,4,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_218_slice_37.h5
synthetic_000510,4,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_66_slice_112.h5
synthetic_000511,4,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_180_slice_94.h5
synthetic_000512,4,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_322_slice_34.h5
synthetic_000513,4,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_26_slice_40.h5
synthetic_000514,4,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_119_slice_36.h5
synthetic_000515,4,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_351_slice_43.h5
synthetic_000516,4,40,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_15_slice_62.h5
synthetic_000517,4,42,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_4_slice_96.h5
synthetic_000518,4,43,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_89_slice_60.h5
synthetic_000519,4,44,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_328_slice_35.h5
synthetic_000520,4,45,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_17_slice_59.h5
synthetic_000521,4,46,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_1_slice_69.h5
synthetic_000522,4,47,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_9_slice_67.h5
synthetic_000523,4,48,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_16_slice_94.h5
synthetic_000524,4,49,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_1_slice_72.h5
synthetic_000525,4,50,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_277_slice_88.h5
synthetic_000526,4,51,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_7_slice_69.h5
synthetic_000527,4,52,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_53.h5
synthetic_000528,4,53,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_9_slice_49.h5
synthetic_000529,4,54,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_37_slice_83.h5
synthetic_000530,4,55,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_317_slice_63.h5
synthetic_000531,4,56,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_12_slice_78.h5
synthetic_000532,4,57,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_17_slice_81.h5
synthetic_000533,4,58,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_10_slice_88.h5
synthetic_000534,4,58,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_36_slice_87.h5
synthetic_000535,4,59,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_1_slice_59.h5
synthetic_000536,4,59,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_367_slice_54.h5
synthetic_000537,4,60,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_338_slice_80.h5
synthetic_000538,4,60,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_343_slice_86.h5
synthetic_000539,4,61,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_6_slice_71.h5
synthetic_000540,4,61,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_17_slice_89.h5
synthetic_000541,4,62,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_6_slice_105.h5
synthetic_000542,4,63,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_298_slice_86.h5
synthetic_000543,4,64,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_287_slice_85.h5
synthetic_000544,4,64,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_351_slice_88.h5
synthetic_000545,4,65,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_55.h5
synthetic_000546,4,65,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_15_slice_67.h5
synthetic_000547,4,66,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_299_slice_113.h5
synthetic_000548,4,66,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_307_slice_70.h5
synthetic_000549,4,67,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_4_slice_101.h5
synthetic_000550,4,67,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_15_slice_90.h5
synthetic_000551,4,68,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_75.h5
synthetic_000552,4,68,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_317_slice_90.h5
synthetic_000553,4,69,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_1_slice_85.h5
synthetic_000554,4,69,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_9_slice_82.h5
synthetic_000555,4,70,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_286_slice_75.h5
synthetic_000556,4,70,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_332_slice_120.h5
