case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_009251,116,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_117_slice_97.h5
synthetic_009252,116,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_344_slice_85.h5
synthetic_009253,116,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_99_slice_53.h5
synthetic_009254,116,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_262_slice_98.h5
synthetic_009255,116,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_213_slice_73.h5
synthetic_009256,116,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_297_slice_102.h5
synthetic_009257,116,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_4_slice_106.h5
synthetic_009258,116,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_60_slice_81.h5
synthetic_009259,116,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_4_slice_65.h5
synthetic_009260,116,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_345_slice_52.h5
synthetic_009261,116,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_3_slice_100.h5
synthetic_009262,116,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_137_slice_98.h5
synthetic_009263,116,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_368_slice_77.h5
synthetic_009264,116,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_368_slice_78.h5
synthetic_009265,116,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_123_slice_96.h5
synthetic_009266,116,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_275_slice_64.h5
synthetic_009267,116,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_28_slice_40.h5
synthetic_009268,116,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_213_slice_60.h5
synthetic_009269,116,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_14_slice_31.h5
synthetic_009270,116,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_323_slice_35.h5
synthetic_009271,116,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_293_slice_46.h5
synthetic_009272,116,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_311_slice_124.h5
synthetic_009273,116,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_368_slice_76.h5
synthetic_009274,116,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_184_slice_39.h5
synthetic_009275,116,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_338_slice_44.h5
synthetic_009276,116,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_333_slice_107.h5
synthetic_009277,116,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_368_slice_96.h5
synthetic_009278,116,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_315_slice_108.h5
