case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_005001,61,127,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_44_slice_93.h5
synthetic_005002,61,128,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_196_slice_94.h5
synthetic_005003,61,129,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_227_slice_65.h5
synthetic_005004,61,130,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_230_slice_124.h5
synthetic_005005,61,131,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_212_slice_71.h5
synthetic_005006,61,132,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_212_slice_129.h5
synthetic_005007,61,133,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_290_slice_128.h5
synthetic_005008,61,134,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_254_slice_123.h5
synthetic_005009,62,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_127_slice_75.h5
synthetic_005010,62,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_255_slice_91.h5
synthetic_005011,62,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_191_slice_110.h5
synthetic_005012,62,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_202_slice_85.h5
synthetic_005013,62,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_216_slice_80.h5
synthetic_005014,62,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_281_slice_114.h5
synthetic_005015,62,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_279_slice_104.h5
synthetic_005016,62,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_200_slice_80.h5
synthetic_005017,62,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_323_slice_36.h5
synthetic_005018,62,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_213_slice_55.h5
synthetic_005019,62,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_202_slice_71.h5
synthetic_005020,62,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_200_slice_37.h5
synthetic_005021,62,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_188_slice_51.h5
synthetic_005022,62,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_88_slice_58.h5
synthetic_005023,62,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_51_slice_85.h5
synthetic_005024,62,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_184_slice_51.h5
synthetic_005025,62,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_364_slice_36.h5
synthetic_005026,62,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_188_slice_86.h5
synthetic_005027,62,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_77.h5
synthetic_005028,62,40,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_170_slice_45.h5
synthetic_005029,62,41,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_53.h5
synthetic_005030,62,42,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_111_slice_55.h5
synthetic_005031,62,43,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_196_slice_54.h5
synthetic_005032,62,44,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_176_slice_76.h5
synthetic_005033,62,45,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_344_slice_45.h5
synthetic_005034,62,46,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_64.h5
synthetic_005035,62,47,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_126_slice_82.h5
synthetic_005036,62,48,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_176_slice_77.h5
synthetic_005037,62,49,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_166_slice_83.h5
synthetic_005038,62,50,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_150_slice_54.h5
synthetic_005039,62,51,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_145_slice_45.h5
synthetic_005040,62,52,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_141_slice_107.h5
synthetic_005041,62,53,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_146_slice_50.h5
synthetic_005042,62,54,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_76.h5
synthetic_005043,62,55,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_156_slice_72.h5
synthetic_005044,62,56,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_157_slice_106.h5
synthetic_005045,62,57,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_111_slice_56.h5
synthetic_005046,62,58,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_175_slice_97.h5
synthetic_005047,62,59,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_318_slice_92.h5
synthetic_005048,62,60,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_150_slice_79.h5
synthetic_005049,62,61,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_143_slice_112.h5
synthetic_005050,62,62,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_127_slice_60.h5
synthetic_005051,62,63,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_138_slice_117.h5
synthetic_005052,62,64,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_86_slice_47.h5
synthetic_005053,62,65,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_143_slice_101.h5
synthetic_005054,62,66,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_36.h5
synthetic_005055,62,67,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_150_slice_80.h5
synthetic_005056,62,69,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_45.h5
synthetic_005057,62,70,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_194_slice_72.h5
synthetic_005058,62,71,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_154_slice_115.h5
synthetic_005059,62,72,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_148_slice_105.h5
synthetic_005060,62,73,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_143_slice_72.h5
synthetic_005061,62,74,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_126_slice_75.h5
synthetic_005062,62,75,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_128_slice_68.h5
synthetic_005063,62,76,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_40_slice_81.h5
synthetic_005064,62,77,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_190_slice_71.h5
synthetic_005065,62,78,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_123_slice_62.h5
synthetic_005066,62,79,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_185_slice_75.h5
synthetic_005067,62,81,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_169_slice_65.h5
synthetic_005068,62,82,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_128_slice_73.h5
synthetic_005069,62,83,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_161_slice_96.h5
synthetic_005070,62,84,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_111_slice_54.h5
synthetic_005071,62,85,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_322_slice_60.h5
synthetic_005072,62,86,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_161_slice_112.h5
synthetic_005073,62,87,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_184_slice_37.h5
synthetic_005074,62,88,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_87_slice_75.h5
synthetic_005075,62,89,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_332_slice_92.h5
synthetic_005076,62,90,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_128_slice_87.h5
