case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_001001,10,43,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_17_slice_58.h5
synthetic_001002,10,44,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_67.h5
synthetic_001003,10,44,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_311_slice_103.h5
synthetic_001004,10,45,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_11_slice_95.h5
synthetic_001005,10,45,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_12_slice_62.h5
synthetic_001006,10,46,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_7_slice_59.h5
synthetic_001007,10,46,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_288_slice_64.h5
synthetic_001008,10,47,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_19_slice_71.h5
synthetic_001009,10,47,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_19_slice_76.h5
synthetic_001010,10,48,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_44.h5
synthetic_001011,10,48,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_20_slice_81.h5
synthetic_001012,10,49,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_302_slice_34.h5
synthetic_001013,10,49,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_358_slice_87.h5
synthetic_001014,10,50,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_70.h5
synthetic_001015,10,50,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_328_slice_120.h5
synthetic_001016,10,51,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_6_slice_118.h5
synthetic_001017,10,51,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_58_slice_69.h5
synthetic_001018,10,52,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_34_slice_121.h5
synthetic_001019,10,52,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_312_slice_78.h5
synthetic_001020,10,53,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_50_slice_69.h5
synthetic_001021,10,53,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_367_slice_72.h5
synthetic_001022,10,54,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_46.h5
synthetic_001023,10,54,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_20_slice_47.h5
synthetic_001024,10,55,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_14_slice_38.h5
synthetic_001025,10,55,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_20_slice_33.h5
