case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_003001,36,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_172_slice_85.h5
synthetic_003002,36,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_132_slice_105.h5
synthetic_003003,36,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_165_slice_94.h5
synthetic_003004,36,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_103_slice_71.h5
synthetic_003005,36,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_132_slice_87.h5
synthetic_003006,36,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_168_slice_118.h5
synthetic_003007,36,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_217_slice_42.h5
synthetic_003008,36,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_96_slice_87.h5
synthetic_003009,36,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_356_slice_63.h5
synthetic_003010,36,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_96_slice_82.h5
synthetic_003011,36,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_172_slice_91.h5
synthetic_003012,36,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_246_slice_78.h5
synthetic_003013,36,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_323_slice_34.h5
synthetic_003014,36,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_103_slice_50.h5
synthetic_003015,36,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_356_slice_98.h5
synthetic_003016,36,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_103_slice_81.h5
synthetic_003017,36,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_217_slice_52.h5
synthetic_003018,36,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_73_slice_93.h5
synthetic_003019,36,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_232_slice_41.h5
synthetic_003020,36,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_141_slice_120.h5
synthetic_003021,36,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_200_slice_75.h5
synthetic_003022,36,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_88_slice_50.h5
synthetic_003023,36,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_211_slice_34.h5
synthetic_003024,36,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_103_slice_57.h5
synthetic_003025,36,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_186_slice_43.h5
synthetic_003026,36,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_64_slice_33.h5
synthetic_003027,36,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_100_slice_97.h5
synthetic_003028,36,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_60_slice_43.h5
synthetic_003029,36,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_155_slice_65.h5
synthetic_003030,36,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_105_slice_37.h5
synthetic_003031,36,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_287_slice_107.h5
synthetic_003032,36,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_43_slice_57.h5
synthetic_003033,36,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_288_slice_35.h5
synthetic_003034,36,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_100_slice_66.h5
synthetic_003035,36,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_334_slice_42.h5
synthetic_003036,36,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_100_slice_68.h5
synthetic_003037,36,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_104_slice_81.h5
synthetic_003038,36,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_75_slice_114.h5
synthetic_003039,36,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_83_slice_43.h5
synthetic_003040,36,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_73_slice_79.h5
synthetic_003041,36,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_302_slice_49.h5
synthetic_003042,36,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_88_slice_70.h5
synthetic_003043,36,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_36_slice_93.h5
synthetic_003044,36,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_88_slice_68.h5
synthetic_003045,36,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_112_slice_49.h5
synthetic_003046,36,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_125_slice_101.h5
synthetic_003047,36,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_12_slice_79.h5
synthetic_003048,36,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_105_slice_63.h5
