case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_002751,33,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_221_slice_105.h5
synthetic_002752,33,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_136_slice_87.h5
synthetic_002753,33,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_129_slice_81.h5
synthetic_002754,33,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_39_slice_90.h5
synthetic_002755,33,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_57_slice_93.h5
synthetic_002756,33,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_208_slice_116.h5
synthetic_002757,33,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_208_slice_113.h5
synthetic_002758,33,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_208_slice_127.h5
synthetic_002759,33,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_78_slice_59.h5
synthetic_002760,33,61,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_101_slice_59.h5
synthetic_002761,33,62,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_343_slice_76.h5
synthetic_002762,33,63,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_60_slice_77.h5
synthetic_002763,33,64,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_106_slice_120.h5
synthetic_002764,33,65,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_288_slice_63.h5
synthetic_002765,33,66,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_285_slice_101.h5
synthetic_002766,33,67,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_113_slice_49.h5
synthetic_002767,33,68,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_89_slice_54.h5
synthetic_002768,33,69,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_89_slice_42.h5
synthetic_002769,33,70,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_65_slice_65.h5
