case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_008001,100,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_352_slice_110.h5
synthetic_008002,100,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_246_slice_47.h5
synthetic_008003,100,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_257_slice_109.h5
synthetic_008004,100,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_257_slice_90.h5
synthetic_008005,100,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_232_slice_73.h5
synthetic_008006,100,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_329_slice_60.h5
synthetic_008007,100,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_256_slice_89.h5
synthetic_008008,100,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_262_slice_78.h5
synthetic_008009,100,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_265_slice_60.h5
synthetic_008010,100,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_82.h5
synthetic_008011,100,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_233_slice_74.h5
synthetic_008012,100,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_262_slice_83.h5
synthetic_008013,100,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_296_slice_85.h5
synthetic_008014,100,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_309_slice_42.h5
synthetic_008015,100,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_245_slice_61.h5
synthetic_008016,100,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_54.h5
synthetic_008017,100,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_273_slice_43.h5
synthetic_008018,100,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_238_slice_48.h5
synthetic_008019,100,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_255_slice_60.h5
synthetic_008020,100,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_271_slice_58.h5
synthetic_008021,100,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_273_slice_41.h5
synthetic_008022,100,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_241_slice_124.h5
synthetic_008023,100,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_252_slice_51.h5
synthetic_008024,100,40,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_259_slice_71.h5
