case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_006251,77,138,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_230_slice_123.h5
synthetic_006252,77,139,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_321_slice_96.h5
synthetic_006253,77,140,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_301_slice_130.h5
synthetic_006254,77,141,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_260_slice_77.h5
synthetic_006255,77,142,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_340_slice_80.h5
synthetic_006256,77,143,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_340_slice_71.h5
synthetic_006257,78,7,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_279_slice_125.h5
synthetic_006258,78,8,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_353_slice_74.h5
synthetic_006259,78,9,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_127_slice_84.h5
synthetic_006260,78,10,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_122.h5
synthetic_006261,78,11,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_121.h5
synthetic_006262,78,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_119.h5
synthetic_006263,78,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_58.h5
synthetic_006264,78,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_345_slice_112.h5
synthetic_006265,78,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_353_slice_72.h5
synthetic_006266,78,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_336_slice_117.h5
synthetic_006267,78,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_348_slice_72.h5
synthetic_006268,78,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_345_slice_114.h5
synthetic_006269,78,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_66.h5
synthetic_006270,78,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_244_slice_112.h5
synthetic_006271,78,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_350_slice_90.h5
synthetic_006272,78,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_118.h5
synthetic_006273,78,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_345_slice_54.h5
synthetic_006274,78,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_336_slice_104.h5
synthetic_006275,78,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_336_slice_87.h5
synthetic_006276,78,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_327_slice_124.h5
synthetic_006277,78,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_356_slice_95.h5
synthetic_006278,78,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_47.h5
synthetic_006279,78,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_218_slice_38.h5
synthetic_006280,78,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_195_slice_29.h5
synthetic_006281,78,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_200_slice_74.h5
synthetic_006282,78,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_338_slice_50.h5
synthetic_006283,78,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_188_slice_83.h5
synthetic_006284,78,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_280_slice_88.h5
synthetic_006285,78,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_190_slice_58.h5
synthetic_006286,78,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_182_slice_85.h5
synthetic_006287,78,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_215_slice_63.h5
synthetic_006288,78,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_182_slice_98.h5
synthetic_006289,78,40,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_179_slice_72.h5
synthetic_006290,78,41,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_186_slice_66.h5
synthetic_006291,78,42,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_187_slice_98.h5
synthetic_006292,78,43,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_170_slice_58.h5
synthetic_006293,78,44,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_184_slice_46.h5
synthetic_006294,78,45,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_186_slice_71.h5
synthetic_006295,78,46,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_170_slice_52.h5
synthetic_006296,78,47,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_159_slice_99.h5
synthetic_006297,78,47,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_208_slice_91.h5
synthetic_006298,78,48,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_182_slice_77.h5
synthetic_006299,78,48,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_187_slice_72.h5
synthetic_006300,78,49,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_196_slice_65.h5
