case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_001251,13,125,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_62_slice_108.h5
synthetic_001252,13,127,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_355_slice_110.h5
synthetic_001253,13,128,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_70_slice_105.h5
synthetic_001254,13,129,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_150_slice_105.h5
synthetic_001255,13,130,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_25_slice_107.h5
synthetic_001256,13,131,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_20_slice_86.h5
synthetic_001257,13,132,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_25_slice_125.h5
synthetic_001258,13,133,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_44_slice_85.h5
synthetic_001259,13,134,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_22_slice_94.h5
synthetic_001260,13,135,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_61_slice_77.h5
synthetic_001261,13,136,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_32_slice_131.h5
synthetic_001262,13,137,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_340_slice_109.h5
synthetic_001263,13,138,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_32_slice_126.h5
synthetic_001264,13,139,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_25_slice_130.h5
synthetic_001265,14,5,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_74_slice_121.h5
synthetic_001266,14,6,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_72_slice_118.h5
synthetic_001267,14,7,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_72_slice_116.h5
synthetic_001268,14,8,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_68_slice_92.h5
synthetic_001269,14,9,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_84_slice_76.h5
synthetic_001270,14,10,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_67_slice_126.h5
synthetic_001271,14,11,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_50_slice_96.h5
synthetic_001272,14,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_63_slice_75.h5
synthetic_001273,14,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_51_slice_128.h5
synthetic_001274,14,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_50_slice_94.h5
synthetic_001275,14,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_39_slice_99.h5
synthetic_001276,14,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_67_slice_124.h5
synthetic_001277,14,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_54_slice_94.h5
synthetic_001278,14,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_29_slice_89.h5
synthetic_001279,14,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_354_slice_105.h5
synthetic_001280,14,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_97_slice_104.h5
synthetic_001281,14,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_164_slice_67.h5
synthetic_001282,14,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_10_slice_115.h5
synthetic_001283,14,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_67_slice_77.h5
synthetic_001284,14,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_39_slice_89.h5
synthetic_001285,14,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_113_slice_104.h5
synthetic_001286,14,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_104_slice_103.h5
synthetic_001287,14,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_37_slice_97.h5
synthetic_001288,14,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_28_slice_55.h5
synthetic_001289,14,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_195_slice_28.h5
synthetic_001290,14,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_24_slice_107.h5
synthetic_001291,14,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_185_slice_58.h5
synthetic_001292,14,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_351_slice_42.h5
synthetic_001293,14,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_65_slice_80.h5
synthetic_001294,14,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_81_slice_99.h5
synthetic_001295,14,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_322_slice_62.h5
synthetic_001296,14,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_2_slice_40.h5
synthetic_001297,14,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_341_slice_65.h5
synthetic_001298,14,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_19_slice_60.h5
synthetic_001299,14,40,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_7_slice_55.h5
synthetic_001300,14,41,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_309_slice_88.h5
synthetic_001301,14,42,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_33_slice_77.h5
synthetic_001302,14,43,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_10_slice_87.h5
