case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_003751,45,123,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_140_slice_89.h5
synthetic_003752,45,124,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_138_slice_55.h5
synthetic_003753,45,125,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_157_slice_104.h5
synthetic_003754,45,126,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_125_slice_126.h5
synthetic_003755,45,127,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_115_slice_126.h5
synthetic_003756,45,128,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_212_slice_127.h5
synthetic_003757,45,129,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_189_slice_124.h5
synthetic_003758,45,130,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_171_slice_126.h5
synthetic_003759,45,131,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_44_slice_79.h5
synthetic_003760,45,132,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_313_slice_133.h5
synthetic_003761,46,1,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_247_slice_109.h5
synthetic_003762,46,2,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_248_slice_117.h5
synthetic_003763,46,3,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_247_slice_106.h5
synthetic_003764,46,4,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_236_slice_117.h5
synthetic_003765,46,5,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_279_slice_126.h5
synthetic_003766,46,6,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_236_slice_113.h5
synthetic_003767,46,7,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_231_slice_57.h5
synthetic_003768,46,9,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_216_slice_103.h5
synthetic_003769,46,10,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_244_slice_116.h5
synthetic_003770,46,11,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_216_slice_98.h5
synthetic_003771,46,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_199_slice_79.h5
synthetic_003772,46,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_216_slice_62.h5
synthetic_003773,46,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_247_slice_95.h5
synthetic_003774,46,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_239_slice_66.h5
synthetic_003775,46,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_216_slice_102.h5
synthetic_003776,46,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_178_slice_107.h5
synthetic_003777,46,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_178_slice_108.h5
synthetic_003778,46,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_202_slice_92.h5
synthetic_003779,46,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_199_slice_97.h5
synthetic_003780,46,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_199_slice_107.h5
synthetic_003781,46,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_178_slice_56.h5
synthetic_003782,46,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_199_slice_90.h5
synthetic_003783,46,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_185_slice_64.h5
synthetic_003784,46,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_236_slice_103.h5
