case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_004251,52,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_155_slice_75.h5
synthetic_004252,52,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_88_slice_74.h5
synthetic_004253,52,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_103_slice_56.h5
synthetic_004254,52,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_88_slice_72.h5
synthetic_004255,52,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_186_slice_42.h5
synthetic_004256,52,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_145_slice_42.h5
synthetic_004257,52,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_343_slice_61.h5
synthetic_004258,52,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_126_slice_104.h5
synthetic_004259,52,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_157_slice_129.h5
synthetic_004260,52,101,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_94_slice_52.h5
synthetic_004261,52,101,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_143_slice_90.h5
synthetic_004262,52,102,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_137_slice_62.h5
synthetic_004263,52,102,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_208_slice_77.h5
synthetic_004264,52,103,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_119_slice_55.h5
synthetic_004265,52,103,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_341_slice_50.h5
synthetic_004266,52,104,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_87_slice_77.h5
synthetic_004267,52,104,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_148_slice_79.h5
synthetic_004268,52,105,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_123_slice_94.h5
synthetic_004269,52,105,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_130_slice_54.h5
synthetic_004270,52,106,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_126_slice_87.h5
synthetic_004271,52,106,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_258_slice_90.h5
synthetic_004272,52,107,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_89_slice_57.h5
synthetic_004273,52,107,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_86.h5
synthetic_004274,52,108,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_298_slice_75.h5
synthetic_004275,52,108,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_332_slice_116.h5
synthetic_004276,52,109,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_146_slice_52.h5
synthetic_004277,52,109,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_152_slice_58.h5
synthetic_004278,52,110,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_151_slice_123.h5
synthetic_004279,52,110,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_163_slice_111.h5
synthetic_004280,52,111,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_111_slice_65.h5
synthetic_004281,52,111,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_137_slice_82.h5
synthetic_004282,52,112,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_135_slice_127.h5
synthetic_004283,52,112,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_150_slice_59.h5
synthetic_004284,52,113,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_94_slice_57.h5
synthetic_004285,52,113,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_123_slice_75.h5
synthetic_004286,52,114,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_150_slice_82.h5
synthetic_004287,52,116,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_138_slice_119.h5
synthetic_004288,52,117,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_161_slice_89.h5
synthetic_004289,52,118,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_171_slice_68.h5
synthetic_004290,52,119,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_151_slice_119.h5
synthetic_004291,52,120,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_105_slice_52.h5
synthetic_004292,52,121,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_347_slice_115.h5
synthetic_004293,52,122,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_315_slice_110.h5
synthetic_004294,52,123,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_347_slice_93.h5
synthetic_004295,52,124,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_146_slice_85.h5
synthetic_004296,52,125,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_140_slice_122.h5
synthetic_004297,52,126,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_154_slice_118.h5
synthetic_004298,52,127,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_147_slice_113.h5
synthetic_004299,52,128,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_138_slice_116.h5
synthetic_004300,52,129,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_160_slice_90.h5
synthetic_004301,52,130,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_160_slice_74.h5
synthetic_004302,52,131,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_44_slice_89.h5
synthetic_004303,52,132,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_22_slice_88.h5
synthetic_004304,52,133,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_172_slice_89.h5
synthetic_004305,52,134,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_176_slice_134.h5
