case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_003251,39,106,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_98_slice_75.h5
synthetic_003252,39,106,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_113_slice_67.h5
synthetic_003253,39,107,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_59_slice_47.h5
synthetic_003254,39,107,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_117_slice_54.h5
synthetic_003255,39,108,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_88_slice_63.h5
synthetic_003256,39,108,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_101_slice_57.h5
synthetic_003257,39,109,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_71_slice_79.h5
synthetic_003258,39,109,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_117_slice_73.h5
synthetic_003259,39,110,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_97_slice_64.h5
synthetic_003260,39,110,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_104_slice_89.h5
synthetic_003261,39,111,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_112_slice_86.h5
synthetic_003262,39,111,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_114_slice_108.h5
synthetic_003263,39,112,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_106_slice_86.h5
synthetic_003264,39,112,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_316_slice_112.h5
synthetic_003265,39,113,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_105_slice_61.h5
synthetic_003266,39,113,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_114_slice_74.h5
synthetic_003267,39,114,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_101_slice_64.h5
synthetic_003268,39,114,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_115_slice_90.h5
synthetic_003269,39,115,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_71_slice_94.h5
synthetic_003270,39,115,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_112_slice_92.h5
synthetic_003271,39,116,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_75_slice_90.h5
synthetic_003272,39,116,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_115_slice_87.h5
synthetic_003273,39,117,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_114_slice_121.h5
synthetic_003274,39,117,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_125_slice_95.h5
synthetic_003275,39,118,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_98_slice_101.h5
