case_id,external_subject_numeric_id,external_slice_index,external_modality,donor_h5_path
synthetic_008251,103,61,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_87.h5
synthetic_008252,103,62,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_99.h5
synthetic_008253,103,63,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_282_slice_66.h5
synthetic_008254,103,64,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_266_slice_87.h5
synthetic_008255,103,65,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_256_slice_77.h5
synthetic_008256,103,66,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_252_slice_63.h5
synthetic_008257,103,67,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_289_slice_64.h5
synthetic_008258,103,68,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_235_slice_114.h5
synthetic_008259,103,69,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_50.h5
synthetic_008260,103,70,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_60.h5
synthetic_008261,103,71,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_89.h5
synthetic_008262,103,72,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_274_slice_91.h5
synthetic_008263,103,73,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_77.h5
synthetic_008264,103,74,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_289_slice_97.h5
synthetic_008265,103,75,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_252_slice_108.h5
synthetic_008266,103,76,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_274_slice_97.h5
synthetic_008267,103,77,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_85.h5
synthetic_008268,103,78,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_53.h5
synthetic_008269,103,79,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_219_slice_50.h5
synthetic_008270,103,80,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_255_slice_38.h5
synthetic_008271,103,81,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_251_slice_69.h5
synthetic_008272,103,82,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_68.h5
synthetic_008273,103,83,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_249_slice_67.h5
synthetic_008274,103,84,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_316_slice_68.h5
synthetic_008275,103,85,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_233_slice_73.h5
synthetic_008276,103,86,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_258_slice_99.h5
synthetic_008277,103,87,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_251_slice_98.h5
synthetic_008278,103,88,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_245_slice_49.h5
synthetic_008279,103,89,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_274_slice_113.h5
synthetic_008280,103,90,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_282_slice_87.h5
synthetic_008281,103,91,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_271_slice_75.h5
synthetic_008282,103,92,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_252_slice_113.h5
synthetic_008283,103,93,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_308_slice_80.h5
synthetic_008284,103,94,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_332_slice_122.h5
synthetic_008285,104,0,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_39_slice_78.h5
synthetic_008286,104,1,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_208_slice_126.h5
synthetic_008287,104,2,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_368_slice_109.h5
synthetic_008288,104,3,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_296_slice_93.h5
synthetic_008289,104,4,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_73_slice_92.h5
synthetic_008290,104,5,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_23_slice_109.h5
synthetic_008291,104,6,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_262_slice_97.h5
synthetic_008292,104,7,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_168_slice_112.h5
synthetic_008293,104,8,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_155_slice_114.h5
synthetic_008294,104,9,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_255_slice_88.h5
synthetic_008295,104,10,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_222_slice_120.h5
synthetic_008296,104,11,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_14_slice_80.h5
synthetic_008297,104,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_17_slice_101.h5
synthetic_008298,104,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_169_slice_66.h5
synthetic_008299,104,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_168_slice_109.h5
synthetic_008300,104,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_340_slice_110.h5
synthetic_008301,104,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_160_slice_64.h5
synthetic_008302,104,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_35_slice_84.h5
synthetic_008303,104,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_334_slice_88.h5
synthetic_008304,104,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_194_slice_90.h5
synthetic_008305,104,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_225_slice_72.h5
synthetic_008306,104,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_78_slice_55.h5
synthetic_008307,104,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_329_slice_63.h5
synthetic_008308,104,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_3_slice_74.h5
synthetic_008309,104,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_353_slice_56.h5
synthetic_008310,104,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_20_slice_89.h5
synthetic_008311,104,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_305_slice_129.h5
synthetic_008312,104,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_333_slice_64.h5
synthetic_008313,104,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_353_slice_54.h5
synthetic_008314,104,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_333_slice_74.h5
synthetic_008315,104,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_364_slice_81.h5
synthetic_008316,104,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_149_slice_99.h5
synthetic_008317,104,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_276_slice_88.h5
synthetic_008318,104,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_276_slice_103.h5
synthetic_008319,104,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_331_slice_38.h5
synthetic_008320,104,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_156_slice_91.h5
synthetic_008321,104,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_309_slice_47.h5
synthetic_008322,104,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_290_slice_61.h5
synthetic_008323,104,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_331_slice_43.h5
synthetic_008324,104,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_73.h5
synthetic_008325,104,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_294_slice_56.h5
synthetic_008326,104,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_296_slice_81.h5
synthetic_008327,104,102,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_67.h5
synthetic_008328,104,102,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_241_slice_96.h5
synthetic_008329,104,103,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_229_slice_89.h5
synthetic_008330,104,103,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_273_slice_98.h5
synthetic_008331,104,104,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_229_slice_128.h5
synthetic_008332,104,104,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_252_slice_115.h5
synthetic_008333,104,105,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_259_slice_115.h5
synthetic_008334,104,105,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_74.h5
synthetic_008335,104,106,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_252_slice_118.h5
synthetic_008336,104,106,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_273_slice_44.h5
synthetic_008337,104,107,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_235_slice_73.h5
synthetic_008338,104,107,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_274_slice_100.h5
synthetic_008339,104,108,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_273_slice_67.h5
synthetic_008340,104,108,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_273_slice_76.h5
synthetic_008341,104,109,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_245_slice_73.h5
synthetic_008342,104,109,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_256_slice_103.h5
synthetic_008343,104,110,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_242_slice_50.h5
synthetic_008344,104,110,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_263_slice_114.h5
synthetic_008345,104,111,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_242_slice_53.h5
synthetic_008346,104,111,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_324_slice_58.h5
synthetic_008347,104,112,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_242_slice_32.h5
synthetic_008348,104,112,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_271_slice_86.h5
synthetic_008349,104,113,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_259_slice_117.h5
synthetic_008350,104,113,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_271_slice_81.h5
synthetic_008351,104,114,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_292_slice_65.h5
synthetic_008352,104,114,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_311_slice_98.h5
synthetic_008353,104,115,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_263_slice_116.h5
synthetic_008354,104,116,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_275_slice_47.h5
synthetic_008355,104,117,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_227_slice_63.h5
synthetic_008356,104,118,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_301_slice_121.h5
synthetic_008357,104,119,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_229_slice_86.h5
synthetic_008358,104,120,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_290_slice_123.h5
synthetic_008359,104,121,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_274_slice_130.h5
synthetic_008360,104,122,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_290_slice_125.h5
synthetic_008361,104,123,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_313_slice_70.h5
synthetic_008362,104,124,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_312_slice_50.h5
synthetic_008363,105,10,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_31_slice_69.h5
synthetic_008364,105,10,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_39_slice_103.h5
synthetic_008365,105,11,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_73_slice_106.h5
synthetic_008366,105,11,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_131_slice_81.h5
synthetic_008367,105,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_11_slice_73.h5
synthetic_008368,105,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_192_slice_121.h5
synthetic_008369,105,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_42_slice_94.h5
synthetic_008370,105,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_42_slice_107.h5
synthetic_008371,105,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_84_slice_74.h5
synthetic_008372,105,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_244_slice_115.h5
synthetic_008373,105,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_50_slice_92.h5
synthetic_008374,105,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_216_slice_104.h5
synthetic_008375,105,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_185_slice_71.h5
synthetic_008376,105,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_23_slice_118.h5
synthetic_008377,105,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_192_slice_103.h5
synthetic_008378,105,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_73_slice_70.h5
synthetic_008379,105,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_90_slice_83.h5
synthetic_008380,105,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_57_slice_125.h5
synthetic_008381,105,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_244_slice_107.h5
synthetic_008382,105,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_11_slice_71.h5
synthetic_008383,105,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_191_slice_111.h5
synthetic_008384,105,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_80_slice_62.h5
synthetic_008385,105,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_104_slice_105.h5
synthetic_008386,105,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_85_slice_101.h5
synthetic_008387,105,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_172_slice_123.h5
synthetic_008388,105,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_80_slice_53.h5
synthetic_008389,105,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_84_slice_68.h5
synthetic_008390,105,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_41_slice_80.h5
synthetic_008391,105,24,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_165_slice_100.h5
synthetic_008392,105,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_243_slice_104.h5
synthetic_008393,105,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_246_slice_81.h5
synthetic_008394,105,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_13_slice_90.h5
synthetic_008395,105,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_359_slice_104.h5
synthetic_008396,105,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_333_slice_112.h5
synthetic_008397,105,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_359_slice_105.h5
synthetic_008398,105,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_24_slice_84.h5
synthetic_008399,105,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_51_slice_122.h5
synthetic_008400,105,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_37_slice_95.h5
synthetic_008401,105,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_94_slice_70.h5
synthetic_008402,105,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_255_slice_87.h5
synthetic_008403,105,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_368_slice_104.h5
synthetic_008404,105,120,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_266_slice_95.h5
synthetic_008405,105,120,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_295_slice_121.h5
synthetic_008406,105,121,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_252_slice_116.h5
synthetic_008407,105,121,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_275_slice_56.h5
synthetic_008408,105,122,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_265_slice_65.h5
synthetic_008409,105,122,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_265_slice_81.h5
synthetic_008410,105,123,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_86.h5
synthetic_008411,105,123,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_271_slice_99.h5
synthetic_008412,105,124,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_49.h5
synthetic_008413,105,124,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_96.h5
synthetic_008414,105,125,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_265_slice_104.h5
synthetic_008415,105,125,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_99.h5
synthetic_008416,105,126,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_304_slice_37.h5
synthetic_008417,105,126,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_305_slice_128.h5
synthetic_008418,105,127,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_259_slice_118.h5
synthetic_008419,105,127,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_274_slice_67.h5
synthetic_008420,105,128,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_305_slice_127.h5
synthetic_008421,105,129,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_259_slice_121.h5
synthetic_008422,105,129,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_360_slice_129.h5
synthetic_008423,105,130,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_265_slice_101.h5
synthetic_008424,105,130,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_290_slice_119.h5
synthetic_008425,105,131,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_265_slice_99.h5
synthetic_008426,105,131,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_275_slice_49.h5
synthetic_008427,105,132,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_23_slice_88.h5
synthetic_008428,105,132,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_315_slice_123.h5
synthetic_008429,105,133,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_234_slice_101.h5
synthetic_008430,105,133,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_351_slice_89.h5
synthetic_008431,105,134,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_47_slice_118.h5
synthetic_008432,105,134,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_296_slice_89.h5
synthetic_008433,105,135,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_332_slice_130.h5
synthetic_008434,105,135,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_332_slice_131.h5
synthetic_008435,105,136,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_23_slice_102.h5
synthetic_008436,105,136,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_351_slice_90.h5
synthetic_008437,105,137,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_32_slice_121.h5
synthetic_008438,105,137,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_351_slice_91.h5
synthetic_008439,105,138,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_25_slice_124.h5
synthetic_008440,105,139,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_32_slice_132.h5
synthetic_008441,106,3,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_177_slice_49.h5
synthetic_008442,106,4,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_177_slice_57.h5
synthetic_008443,106,5,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_76_slice_82.h5
synthetic_008444,106,6,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_56.h5
synthetic_008445,106,7,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_78_slice_64.h5
synthetic_008446,106,8,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_13_slice_72.h5
synthetic_008447,106,9,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_113.h5
synthetic_008448,106,10,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_283_slice_112.h5
synthetic_008449,106,12,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_136_slice_79.h5
synthetic_008450,106,13,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_348_slice_106.h5
synthetic_008451,106,14,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_54_slice_85.h5
synthetic_008452,106,15,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_67_slice_65.h5
synthetic_008453,106,16,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_54_slice_84.h5
synthetic_008454,106,17,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_54_slice_91.h5
synthetic_008455,106,18,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_72_slice_109.h5
synthetic_008456,106,19,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_162_slice_88.h5
synthetic_008457,106,20,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_72_slice_101.h5
synthetic_008458,106,21,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_45_slice_76.h5
synthetic_008459,106,22,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_83_slice_85.h5
synthetic_008460,106,23,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_53_slice_117.h5
synthetic_008461,106,25,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_1_slice_34.h5
synthetic_008462,106,26,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_80_slice_57.h5
synthetic_008463,106,27,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_90_slice_72.h5
synthetic_008464,106,28,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_172_slice_82.h5
synthetic_008465,106,29,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_310_slice_35.h5
synthetic_008466,106,30,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_304_slice_35.h5
synthetic_008467,106,31,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_64_slice_35.h5
synthetic_008468,106,32,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_324_slice_41.h5
synthetic_008469,106,33,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_307_slice_46.h5
synthetic_008470,106,34,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_338_slice_53.h5
synthetic_008471,106,35,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_270_slice_56.h5
synthetic_008472,106,36,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_294_slice_63.h5
synthetic_008473,106,37,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_281_slice_78.h5
synthetic_008474,106,38,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_281_slice_79.h5
synthetic_008475,106,39,flair,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_242_slice_43.h5
